actorLabel,image
Ларс Амбле,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Amble%201968.jpg
Аднан Шенсес,http://commons.wikimedia.org/wiki/Special:FilePath/Adnan%20%C5%9Eenses%20TSM%20konseri%2001.JPG
"Леви, Марк",http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20levy.jpg
Бретт Каллен,http://commons.wikimedia.org/wiki/Special:FilePath/Brett%20Cullen%20Photo%20Op%20GalaxyCon%20Richmond%202020.jpg
Джеффри Хантер,http://commons.wikimedia.org/wiki/Special:FilePath/Jeffrey%20Hunter%20Sgt%20Rutledge.jpg
Мелани Гриффит,http://commons.wikimedia.org/wiki/Special:FilePath/Melanie%20Griffith%202016%20crop.jpg
Леопольдо Фреголи,http://commons.wikimedia.org/wiki/Special:FilePath/Fregoli%20Vais8.jpg
"Пейлин, Майкл",http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Palin.jpg
Уэс Крэйвен,http://commons.wikimedia.org/wiki/Special:FilePath/Wes%20Craven%202010.jpg
Донна Рид,http://commons.wikimedia.org/wiki/Special:FilePath/Donna%20Reed%20Donna%20Reed%20Show%201958.JPG
Хизер Грэм,http://commons.wikimedia.org/wiki/Special:FilePath/HeatherGrahamByDimitriSarantis2011.jpg
Мария Шнайдер,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20schneider%20actress.jpg
Джованни Рибизи,http://commons.wikimedia.org/wiki/Special:FilePath/GiovanniRibisiDec09.jpg
Эль Макферсон,http://commons.wikimedia.org/wiki/Special:FilePath/Elle%20Macpherson%2C%20Women%27s%20World%20Awards%202009%20c.jpg
Уильям Мэйси,http://commons.wikimedia.org/wiki/Special:FilePath/WilliamHMacyTIFFSept2012.jpg
Вирджиния Уайдлер,http://commons.wikimedia.org/wiki/Special:FilePath/Virginia%20Weidler%20in%20Best%20Foot%20Forward%20trailer.jpg
Дьюк Р. Ли,http://commons.wikimedia.org/wiki/Special:FilePath/Duke%20R.%20Lee%20-%20In%20the%20Days%20of%20Buffalo%20Bill%20%281922%29.jpg
Юнис Гейсон,http://commons.wikimedia.org/wiki/Special:FilePath/Eunice%20Gayson%20%28cropped%29.jpg
"Дрейк, Фрэнсис",http://commons.wikimedia.org/wiki/Special:FilePath/George%20Raft-Frances%20Drake%20in%20The%20Trumpet%20Blows.jpg
Тони Голдуин,http://commons.wikimedia.org/wiki/Special:FilePath/TonyGoldwyn08.jpg
"Нисканен, Микко",http://commons.wikimedia.org/wiki/Special:FilePath/Mikko%20Niskanen%202.jpg
"Кьюсак, Шинейд",http://commons.wikimedia.org/wiki/Special:FilePath/Sinead%20cusack%202021%201.jpg
Флавио Мильяччо,http://commons.wikimedia.org/wiki/Special:FilePath/Fl%C3%A1vio%20Migliaccio%20em%20%E2%80%9CAventuras%20com%20Tio%20Maneco%E2%80%9D.tif
"Лувана, Кармен",http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Luvana%20at%20AVN%20Adult%20Entertainment%20Expo%202008.jpg
"Гретч, Джоэль",http://commons.wikimedia.org/wiki/Special:FilePath/Joel%20Gretsch%20by%20Gage%20Skidmore.jpg
Сюзанна Йорк,http://commons.wikimedia.org/wiki/Special:FilePath/Susannah%20York.JPG
"Пи, Оливье",http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20py.jpg
"Врайт, Сильви",http://commons.wikimedia.org/wiki/Special:FilePath/Silvi%20Vrait%201989.jpg
Эшлинн Йенни,http://commons.wikimedia.org/wiki/Special:FilePath/10.1.10AshlynnYennieByLuigiNovi1.jpg
Генри Гибсон,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Gibson%201969%20%28cropped%20version%29.JPG
Донн Алан Пеннебейкер,http://commons.wikimedia.org/wiki/Special:FilePath/D%20A%20Pennebaker%202%20by%20David%20Shankbone.jpg
Нестор Карбонелл,http://commons.wikimedia.org/wiki/Special:FilePath/NestorCarbonellMay09.jpg
Lujza Orosz,http://commons.wikimedia.org/wiki/Special:FilePath/Orosz%20Lujza.jpg
Zoé Félix,http://commons.wikimedia.org/wiki/Special:FilePath/Zo%C3%A9%20F%C3%A9lix%20Cannes%202008.jpg
Зои Белл,http://commons.wikimedia.org/wiki/Special:FilePath/Zoe%20Bell%202019%20by%20Glenn%20Francis.jpg
Зои Кравиц,http://commons.wikimedia.org/wiki/Special:FilePath/Zoe%20Kravitz%202020%20dvna%20studio%202.jpg
Зринка Цвитешич,http://commons.wikimedia.org/wiki/Special:FilePath/Zrinka%20Cvit%C5%A1i%C4%87.jpg
Зубейда,http://commons.wikimedia.org/wiki/Special:FilePath/Zubeida%20dans%20Seva%20Sadan%20%281934%29%20%28color%20publicity%20still%29.jpg
Эмма Робертс,http://commons.wikimedia.org/wiki/Special:FilePath/Emma%20Robert%202016%20Comic%20Con.jpg
Сирша Ронан,http://commons.wikimedia.org/wiki/Special:FilePath/Saoirse%20Ronan%20at%20BAFTA%202016%20%281%29%20%28cropped%29.jpg
Анук Эме,http://commons.wikimedia.org/wiki/Special:FilePath/Anouk%20Aimee%20-%201963.jpg
"Меркури, Мелина",http://commons.wikimedia.org/wiki/Special:FilePath/Melina%20Mercouri.JPG
Айла Фишер,http://commons.wikimedia.org/wiki/Special:FilePath/Isla%20Fisher%202013.jpg
Эшли Джадд,http://commons.wikimedia.org/wiki/Special:FilePath/Ashley%20Judd%20-%202014.jpg
Нуми Рапас,http://commons.wikimedia.org/wiki/Special:FilePath/Noomi%20Rapace%20PFW%202019.jpg
Нуми Рапас,http://commons.wikimedia.org/wiki/Special:FilePath/Noomi%20Rapace%202007.jpg
Нуми Рапас,http://commons.wikimedia.org/wiki/Special:FilePath/Noomi%20Rapace%20%2835974082192%29.jpg
Розарио Доусон,http://commons.wikimedia.org/wiki/Special:FilePath/Rosario%20Dawson%20SXSW%202022.jpg
Шэрон Тейт,http://commons.wikimedia.org/wiki/Special:FilePath/Sharon%20Tate%20in%20Eye%20Magazine%2C%201969%20%28cropped%29.jpg
Роуз Бирн,http://commons.wikimedia.org/wiki/Special:FilePath/Rose%20Byrne%204%2C%202013.jpg
Лиа Мишель,http://commons.wikimedia.org/wiki/Special:FilePath/Lea%20Michele%20Performs%20Tracks%20from%20Louder%20Live%20at%20Soundcheck%21%20%2812932989604%29%20%28cropped%29.jpg
"Мессинг, Дебра",http://commons.wikimedia.org/wiki/Special:FilePath/Debra%20Messing%20July%2013%202014%20cropped%20and%20lighting%20corrected.jpg
Джули Уолтерс,http://commons.wikimedia.org/wiki/Special:FilePath/Julie%20Walters%20at%20the%20Paddington%20Premiere.jpg
Лорен Грэм,http://commons.wikimedia.org/wiki/Special:FilePath/Lauren%20Graham%20August%202014.jpg
Руни Мара,http://commons.wikimedia.org/wiki/Special:FilePath/Rooney%20Mara%20at%20The%20Discovery%20premiere%20during%20day%202%20of%20the%202017%20Sundance%20Film%20Festival%20at%20Eccles%20Center%20Theatre%20on%20January%2020%2C%202017%20in%20Park%20City%2C%20Utah%20%2832088061480%29%20%28cropped%29.jpg
"Энао, Зулай",http://commons.wikimedia.org/wiki/Special:FilePath/Zulay%20Henao%2013.jpg
Джада Пинкетт-Смит,http://commons.wikimedia.org/wiki/Special:FilePath/Jada%20Pinkett%20Smith%20at%20NY%20PaleyFest%202014%20for%20Gotham.jpg
Лина Хиди,http://commons.wikimedia.org/wiki/Special:FilePath/Headey%2C%20Lena%20%282007%29%20%28headshot%29.jpg
Дианна Агрон,http://commons.wikimedia.org/wiki/Special:FilePath/Dianna%20Agron%20%2838573320982%29%20%28cropped%29.jpg
Зулейка Робинсон,http://commons.wikimedia.org/wiki/Special:FilePath/Zuleikha%20Robinson%202010.jpg
"Ривера, Сулейка",http://commons.wikimedia.org/wiki/Special:FilePath/Zuleyka%20Rivera%2C%20Red%20Dress%20Collection%202007.jpg
"Гудрем, Дельта",http://commons.wikimedia.org/wiki/Special:FilePath/Delta%20Goodrem%20April%2020%2C%202017%20%282%29%20%28cropped%29.jpg
Юлия Олеговна Волкова,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Volkova.jpg
Лена Олин,http://commons.wikimedia.org/wiki/Special:FilePath/Lena%20Olin%20in%202015.jpg
Пайпер Перабо,http://commons.wikimedia.org/wiki/Special:FilePath/Piper%20Perabo%20Comic-Con%202%2C%202011.jpg
Карла Гуджино,http://commons.wikimedia.org/wiki/Special:FilePath/Carla%20Gugino%20cropped.jpg
Джорджи Хенли,http://commons.wikimedia.org/wiki/Special:FilePath/GeorgieHenley.jpg
Шэннон Элизабет,http://commons.wikimedia.org/wiki/Special:FilePath/Shannon%20Elizabeth%20Photo%20Op%20GalaxyCon%20Richmond%202020.jpg
Ярдли Смит,http://commons.wikimedia.org/wiki/Special:FilePath/Yeardley%20Smith%20by%20Gage%20Skidmore.jpg
Джулия Кавнер,http://commons.wikimedia.org/wiki/Special:FilePath/Julie%20Kavner%201974.JPG
Памела Линдон Трэверс,http://commons.wikimedia.org/wiki/Special:FilePath/PL%20Travers.jpg
Хэтти Макдэниел,http://commons.wikimedia.org/wiki/Special:FilePath/Studio%20publicity%20Hattie%20McDaniel.jpg
Мэри Джей Блайдж,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20J.%20Blige%20April%202020.png
Дана Дилейни,http://commons.wikimedia.org/wiki/Special:FilePath/Dana%20Delany.jpg
Марша Гей Харден,http://commons.wikimedia.org/wiki/Special:FilePath/Marcia%20Gay%20Harden%202013%20%28cropped%29.jpg
Эль Фэннинг,http://commons.wikimedia.org/wiki/Special:FilePath/Elle%20Fanning-0257.jpg
Дебра Уингер,http://commons.wikimedia.org/wiki/Special:FilePath/Debra%20Winger%20APP4%20-%20NIH%20Aug%202011%20%286092772575%29%20%28cropped%29.jpg
Дебра Уингер,http://commons.wikimedia.org/wiki/Special:FilePath/Debrawinger1984.jpg
"Манн, Лесли",http://commons.wikimedia.org/wiki/Special:FilePath/Leslie%20Mann%20at%20SXSW%20Red%20Carpet%20premiere%20of%20BLOCKERS%20%2839852917225%29%20%28cropped%29.jpg
Сара Сильверман,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Silverman%20DNC%20July%202016.jpg
Джуэл,http://commons.wikimedia.org/wiki/Special:FilePath/Jewel%20Kilcher%2005-18-2016%20-4%20%2826573874204%29.jpg
"Хелфер, Тришиа",http://commons.wikimedia.org/wiki/Special:FilePath/Tricia%20Helfer.jpg
Эди Фалко,http://commons.wikimedia.org/wiki/Special:FilePath/Edie%20Falco%202%20by%20David%20Shankbone.jpg
Джессика Зор,http://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Szohr%202019%20by%20Glenn%20Francis.jpg
Хэйли Дафф,http://commons.wikimedia.org/wiki/Special:FilePath/Haylie%20Duff%20by%20David%20Shankbone%202%20%28cropped%29.jpg
Барбара Херши,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Hershey%20by%20Gage%20Skidmore.jpg
Мелисса Маккарти,http://commons.wikimedia.org/wiki/Special:FilePath/Melissa%20McCarthy%20in%202018%20%28cropped%29.jpg
"Спеллинг, Тори",http://commons.wikimedia.org/wiki/Special:FilePath/Tori%20Spelling.jpg
Хилари Бёртон,http://commons.wikimedia.org/wiki/Special:FilePath/Hilarie%20Burton%20Gitmo%20%28crop%29.jpg
Минни Драйвер,http://commons.wikimedia.org/wiki/Special:FilePath/MinnieDriverJan2011.jpg
Тина Кароль,http://commons.wikimedia.org/wiki/Special:FilePath/Fumio%20Kishida%20and%20Tina%20Karol%20at%20the%20Japanese%20Kantei%20in%202022%20%283%29%20%28cropped%29.jpg
"Стоун, Дженнифер",http://commons.wikimedia.org/wiki/Special:FilePath/Jennifer%20Stone%202009.jpg
"Торнтон, Тиффани",http://commons.wikimedia.org/wiki/Special:FilePath/TiffanyThorntonApr2009%20%28cropped%29.jpg
Анна Попплуэлл,http://commons.wikimedia.org/wiki/Special:FilePath/AnnaPopplewell.jpg
Мишель Монаган,http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20Monaghan%20TIFF%202011.jpg
Кристин Барански,http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Baranski%202010%20Met%20Opera%20Shankbone.jpg
Пегги Ли,http://commons.wikimedia.org/wiki/Special:FilePath/Peggy%20Lee%201950.JPG
"Макгиллис, Келли",http://commons.wikimedia.org/wiki/Special:FilePath/KellyMcGillisSept10TIFF.jpg
Мишель Уильямс,http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20Williams%202015.jpg
"Майлс, София",http://commons.wikimedia.org/wiki/Special:FilePath/Sophia%20Myles%20-%20Berlin%202007%20crop.jpg
Эмбер Херд,http://commons.wikimedia.org/wiki/Special:FilePath/Amber%20Heard%20%2843723454772%29.jpg
Мо’Ник,http://commons.wikimedia.org/wiki/Special:FilePath/Mo%27Nique%20SAG%20Awards%20%28cropped%29.jpg
Кристин Дэвис,http://commons.wikimedia.org/wiki/Special:FilePath/Kristin%20Davis.jpg
Кристин Дэвис,http://commons.wikimedia.org/wiki/Special:FilePath/Kristin%20Davis%2C%202011.jpg
Лили Коллинз,http://commons.wikimedia.org/wiki/Special:FilePath/Lily%20Collins%20by%20Gage%20Skidmore%2C%202013.jpg
Лили Коллинз,http://commons.wikimedia.org/wiki/Special:FilePath/Lily%20Collins%20-%20Inside%20The%20Wardrobe%2001.jpg
"Уорд, Сила",http://commons.wikimedia.org/wiki/Special:FilePath/Sela%20Ward%202010.jpg
Rudolf Roubinek,http://commons.wikimedia.org/wiki/Special:FilePath/Rudolf%20Roubinek%207072.jpg
Constanze Priester,http://commons.wikimedia.org/wiki/Special:FilePath/Actress%20Constanze%20Priester%20with%20Heidegger-T-Shirt.jpg
"Туртурро, Аида",http://commons.wikimedia.org/wiki/Special:FilePath/Aida%20Turturro%202012%20Shankbone.JPG
Gottfried Prehauser,http://commons.wikimedia.org/wiki/Special:FilePath/Gottfried%20Prehauser.jpg
Elisabeth Lanz,http://commons.wikimedia.org/wiki/Special:FilePath/2012-05-31%20Studio%20Hamburg%20Nachwuchspreis%20DSCF0801.jpg
Steven Gätjen,http://commons.wikimedia.org/wiki/Special:FilePath/Steven%20G%C3%A4tjen%202012.jpg
Лия Кебеде,http://commons.wikimedia.org/wiki/Special:FilePath/Liya%20Kebede%2066%C3%A8me%20Festival%20de%20Venise%20%28Mostra%29.jpg
Харри Ровольт,http://commons.wikimedia.org/wiki/Special:FilePath/HARRYROW.jpg
"Даун, Лесли-Энн",http://commons.wikimedia.org/wiki/Special:FilePath/Lesley-Anne%20Down.jpg
Лекс Люгер,http://commons.wikimedia.org/wiki/Special:FilePath/Lex%20Luger%20%28cropped%29.jpg
Дакота Фэннинг,http://commons.wikimedia.org/wiki/Special:FilePath/Dakota%20Fanning%20at%20Golden%20Globes%20Red%20Carpet%202020.png
"Голдберг, Билл",http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Goldberg%20Boerne%2002%20%28cropped%29.jpg
Ламбер Вильсон,http://commons.wikimedia.org/wiki/Special:FilePath/Lambert%20Wilson%20Cannes%202017.jpg
Давид Беннент,http://commons.wikimedia.org/wiki/Special:FilePath/Der%20Vampir%20auf%20der%20Couch%20Premiere%20Wien%2012%20David%20Bennent.jpg
Биргитта Йорт Сёренсен,http://commons.wikimedia.org/wiki/Special:FilePath/Birgitte%20Hjort%20S%C3%B8rensen%20%2830555295316%29.jpg
"Майер, Урсула",http://commons.wikimedia.org/wiki/Special:FilePath/Ursula%20Meier%202012.jpg
Lauriane Gilliéron,http://commons.wikimedia.org/wiki/Special:FilePath/Lauriane%20Gilli%C3%A9ron%20-%20finalists%20at%20Miss%20Universe%2706%20%28cropped%29.jpg
Наталия Тимберг,http://commons.wikimedia.org/wiki/Special:FilePath/Nat%C3%A1lia%20Timberg.jpg
"Тодескини, Бруно",http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Todeschini.jpg
Марта Келлер,http://commons.wikimedia.org/wiki/Special:FilePath/Marthe%20Keller%20Cannes%202016.jpg
Лекса Дойг,http://commons.wikimedia.org/wiki/Special:FilePath/Lexa%20Doig%20at%20Fan%20Expo%202011%20in%20Toronto.jpg
"Бидо, Жан-Люк",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Luc%20Bideau%20Cannes%202009.jpg
"Гаган Дуглас, Хелен",http://commons.wikimedia.org/wiki/Special:FilePath/Helen%20Gahagan%20Douglas.jpg
"Гаган Дуглас, Хелен",http://commons.wikimedia.org/wiki/Special:FilePath/HelenGahagan%20Bain.jpg
Джонни Симмонс,http://commons.wikimedia.org/wiki/Special:FilePath/Johnny%20Simmons%20TIFF%202009.jpg
"Шёман, Вильгот",http://commons.wikimedia.org/wiki/Special:FilePath/Vilgotkultur%20196220a.jpg
Фрэн Уолш,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%20Walsh%20DNZM%20%28cropped%29.jpg
Роберт Донат,http://commons.wikimedia.org/wiki/Special:FilePath/GoodbyeMrChipsTrailer1.jpg
Wiz Khalifa,http://commons.wikimedia.org/wiki/Special:FilePath/Wiz%20Khalifa%20Stavernfestivalen%202018%20%28231822%29.jpg
"Лангманн, Тома",http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Langmann%20C%C3%A9sar%202012.jpg
Ксения Чумичева,http://commons.wikimedia.org/wiki/Special:FilePath/Xenia%20Tchoumitcheva.jpg
Ксения Чумичева,http://commons.wikimedia.org/wiki/Special:FilePath/Xenia%20Tchoumitcheva%202%20%28cropped%29.jpg
Робби Робертсон,http://commons.wikimedia.org/wiki/Special:FilePath/RobbieRobertson2007.jpg
Daniele Finzi Pasca,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele%20Finzi%20Pasca%20.jpg
Малкольм Макдауэлл,http://commons.wikimedia.org/wiki/Special:FilePath/Malcolm%20McDowell%20LF.JPG
Франсуа Зимон,http://commons.wikimedia.org/wiki/Special:FilePath/Francois%20Simon.jpg
"Стюарт, Джош",http://commons.wikimedia.org/wiki/Special:FilePath/10.14.12JoshStewartByLuigiNovi1b.jpg
Евгениуш Бодо,http://commons.wikimedia.org/wiki/Special:FilePath/Eugeniusz-bodo%20795791.jpg
Teddy Stauffer,http://commons.wikimedia.org/wiki/Special:FilePath/Der%20goldene%20Schuss%20Com%20C18-008-005%20%28cropped%29.tif
Мэри Макдоннел,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20McDonnell%20May%202015.jpg
Джонатан М. Вудворд,http://commons.wikimedia.org/wiki/Special:FilePath/Jonathan%20woodward.jpg
"Чау, Осрик",http://commons.wikimedia.org/wiki/Special:FilePath/Osric%20Chau%20by%20Gage%20Skidmore.jpg
Сергей Рост,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%A0%D0%BE%D1%81%D1%82%20%D0%BD%D0%B0%20%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B5%20%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%B0%20%D0%9D%D0%B8%D1%87%D0%B5%D0%B9%201.jpg
"Асбек, Пилу",http://commons.wikimedia.org/wiki/Special:FilePath/Comic%20Con%20Germany%202018%20by-RaBoe%20288%20%28cropped%29.jpg
José Calvo,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Calvo%20in%20The%20Price%20of%20Power%2C%201969.jpg
"Логан, Филлис",http://commons.wikimedia.org/wiki/Special:FilePath/Phyllis%20Logan%20May%202014%20%28cropped%29.jpg
Анки Байльке,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%B2%9D%E5%AE%89%E7%90%AA.jpg
"Захаревич, Мария Георгиевна",http://commons.wikimedia.org/wiki/Special:FilePath/Alexey%20Kuzmich%20Portrait%20of%20actress%20Maria%20Zakharevich%202001.JPG
Leonard Carow,http://commons.wikimedia.org/wiki/Special:FilePath/Leonard%20Carow%20%282012%29.jpg
Вольфганг Писсорс,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Foto%20Wolfgang%20Pissors.jpg
Roy Peter Link,http://commons.wikimedia.org/wiki/Special:FilePath/Roy%20Peter%20Link%20o.jpg
